limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,actual_default,risk_score,risk_tier,income_bracket,loan_type,applicant_id
20000.0,1,2,2,44,1,2,2,2,0,0,18330.0,17743.0,20346.0,19597.0,19086.0,16755.0,0.0,3208.0,0.0,600.0,453.0,138.0,0,0.437798058741733,Medium,Entry,Personal,27278
360000.0,1,1,1,41,-2,-2,-2,-2,-2,-2,316.0,736.0,2178.0,316.0,1812.0,1510.0,736.0,2178.0,316.0,1812.0,1510.0,485.0,1,0.15842981142673243,Low,High Net Worth,Home Improvement,27279
100000.0,1,2,1,39,0,0,-2,-2,-2,-2,91300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15300740809310057,Low,Mass,Auto,27280
180000.0,1,2,1,37,0,0,0,0,0,0,102937.0,104598.0,85805.0,87462.0,89162.0,91609.0,5000.0,4100.0,4010.0,4000.0,4000.0,4000.0,0,0.07004046051691631,Low,Affluent,Auto,27281
380000.0,1,1,1,46,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3759384708084263,Medium,High Net Worth,Home Improvement,27282
50000.0,1,3,1,28,0,0,0,0,0,0,49468.0,49896.0,51057.0,49496.0,50688.0,50517.0,1900.0,2004.0,1900.0,2001.0,2200.0,2001.0,0,0.16768518051819742,Low,Mass,Personal,27283
200000.0,1,1,2,32,0,0,0,0,0,0,141634.0,145060.0,148817.0,154033.0,155435.0,151806.0,5700.0,6000.0,7600.0,5421.0,5400.0,5316.0,0,0.06455026240477389,Low,Affluent,Auto,27284
200000.0,1,1,1,41,-1,-1,-1,-1,-1,-1,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,699.0,1,0.2479048012970675,Medium,Affluent,Auto,27285
280000.0,1,1,2,32,0,0,0,0,0,0,217798.0,202676.0,199490.0,181857.0,183324.0,177920.0,10050.0,10123.0,10001.0,6244.0,6315.0,7037.0,0,0.09215873731285532,Low,Affluent,Home Improvement,27286
200000.0,1,1,1,34,1,-2,-2,-1,0,0,0.0,0.0,0.0,41673.0,42312.0,36171.0,0.0,0.0,41673.0,1206.0,1444.0,618.0,0,0.1807731387465924,Low,Affluent,Auto,27287
150000.0,1,1,2,30,0,0,0,0,0,0,201864.0,121338.0,146685.0,137993.0,90715.0,92759.0,13230.0,31280.0,5979.0,7760.0,6000.0,260000.0,0,0.12887070473834955,Low,Affluent,Auto,27288
360000.0,1,2,1,31,0,0,0,0,0,0,359491.0,354962.0,276310.0,196654.0,186281.0,177587.0,14108.0,11100.0,6992.0,7000.0,6372.0,5845.0,1,0.21114615881679424,Medium,High Net Worth,Home Improvement,27289
230000.0,1,1,1,35,-2,-2,-2,-2,-2,-2,392.0,4106.0,2562.0,6245.0,394.0,987.0,4114.0,2566.0,6286.0,394.0,989.0,3129.0,0,0.10491533576564531,Low,Affluent,Home Improvement,27290
240000.0,1,2,3,35,0,0,0,0,0,0,18392.0,16427.0,16475.0,14648.0,9384.0,8171.0,1505.0,1327.0,1500.0,500.0,500.0,2000.0,0,0.06303778206589866,Low,Affluent,Home Improvement,27291
420000.0,1,1,1,40,-1,-1,-1,2,2,-2,4110.0,-150.0,6254.0,6023.0,0.0,0.0,0.0,6404.0,20.0,0.0,0.0,0.0,0,0.277015391578896,Medium,High Net Worth,Home Improvement,27292
450000.0,1,1,1,37,-2,-2,-2,-2,-2,-2,16666.0,16662.0,19428.0,2994.0,23787.0,41175.0,16662.0,19432.0,3005.0,23788.0,41214.0,36472.0,0,0.04531565410392285,Low,High Net Worth,Mortgage,27293
10000.0,1,3,2,34,0,0,0,0,0,0,8820.0,8813.0,8464.0,9474.0,9716.0,9960.0,1100.0,2148.0,1158.0,400.0,400.0,400.0,0,0.21234226061424163,Medium,Entry,Personal,27294
100000.0,1,2,1,30,0,0,0,0,0,-2,37218.0,33720.0,24666.0,10550.0,0.0,0.0,1641.0,1200.0,1000.0,0.0,0.0,0.0,0,0.11047379901711761,Low,Mass,Auto,27295
180000.0,1,1,1,45,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3575982741859799,Medium,Affluent,Auto,27296
10000.0,1,3,2,43,0,0,0,0,0,0,9545.0,10443.0,7329.0,8343.0,8508.0,8686.0,1117.0,1125.0,2139.0,304.0,315.0,345.0,0,0.18891008058028924,Low,Entry,Personal,27297
20000.0,1,3,2,43,0,0,0,0,0,0,15921.0,16930.0,17954.0,18966.0,19404.0,19962.0,1280.0,1304.0,1316.0,754.0,931.0,463.0,1,0.2545469803111482,Medium,Entry,Personal,27298
50000.0,1,1,2,32,0,0,2,3,2,2,15068.0,18303.0,20107.0,19496.0,18885.0,20581.0,3500.0,2400.0,0.0,0.0,2000.0,0.0,1,0.5348015580677334,High,Mass,Personal,27299
250000.0,1,1,2,32,-1,-1,-1,-1,-1,-1,55741.0,74048.0,29381.0,56372.0,34020.0,4575.0,74081.0,29403.0,56692.0,34055.0,4575.0,0.0,0,0.039866745303725824,Low,Affluent,Home Improvement,27300
150000.0,1,2,1,48,0,0,0,0,0,0,118610.0,121098.0,123460.0,66902.0,68230.0,69661.0,4955.0,4947.0,3818.0,2442.0,2530.0,2538.0,0,0.11918956030826931,Low,Affluent,Auto,27301
30000.0,1,2,2,30,0,0,0,0,-1,0,29993.0,29890.0,28561.0,-229.0,23930.0,26655.0,1856.0,1000.0,1698.0,24860.0,3500.0,3000.0,0,0.1693972388105434,Low,Entry,Personal,27302
500000.0,1,1,1,31,0,0,0,0,0,0,400780.0,408982.0,373137.0,316654.0,324049.0,294926.0,30000.0,25025.0,20000.0,15010.0,20000.0,0.0,0,0.0699129289622338,Low,High Net Worth,Mortgage,27303
120000.0,1,1,2,31,0,0,0,0,0,0,64670.0,68574.0,71849.0,74974.0,83137.0,51377.0,5000.0,5000.0,5000.0,10000.0,5000.0,5000.0,0,0.05613158694014765,Low,Mass,Auto,27304
200000.0,1,1,2,31,-2,-2,-2,-2,-1,0,15321.0,1199.0,933.0,21227.0,55272.0,58587.0,5006.0,938.0,21380.0,58007.0,51413.0,7738.0,0,0.05261794320000862,Low,Affluent,Auto,27305
340000.0,1,3,1,44,0,0,0,0,0,0,109424.0,111606.0,111704.0,110578.0,109932.0,111127.0,4032.0,4117.0,4199.0,4103.0,3900.0,3382.0,0,0.05373221257628903,Low,High Net Worth,Home Improvement,27306
20000.0,1,2,2,44,0,-1,-1,0,0,0,19696.0,203.0,19378.0,19961.0,19962.0,19981.0,203.0,20710.0,1305.0,696.0,712.0,860.0,0,0.10362062105413189,Low,Entry,Personal,27307
20000.0,1,2,1,37,0,0,0,0,0,0,11551.0,9181.0,7266.0,11282.0,3303.0,2350.0,1102.0,2100.0,1000.0,132.0,47.0,0.0,0,0.1972972071534639,Low,Entry,Personal,27308
20000.0,1,3,2,33,1,2,2,2,2,2,16247.0,15689.0,18417.0,17802.0,19543.0,18442.0,0.0,3000.0,0.0,2000.0,0.0,1000.0,0,0.5865703867250104,High,Entry,Personal,27309
220000.0,1,1,2,34,0,0,-1,-1,-1,0,14588.0,6689.0,4664.0,9530.0,118206.0,112206.0,5021.0,4674.0,9530.0,120000.0,0.0,0.0,0,0.05725121891149888,Low,Affluent,Home Improvement,27310
20000.0,1,2,1,34,0,0,0,0,0,0,2799.0,2164.0,1854.0,3296.0,3435.0,4435.0,2005.0,1200.0,1500.0,300.0,1000.0,95.0,0,0.24020241134264364,Medium,Entry,Personal,27311
280000.0,1,2,1,30,-1,3,2,-1,-1,-1,652.0,652.0,326.0,476.0,2482.0,-101.0,0.0,0.0,476.0,2482.0,101.0,326.0,0,0.3465915762622515,Medium,Affluent,Home Improvement,27312
400000.0,1,1,1,49,-1,-1,-1,-1,-2,-2,38810.0,58265.0,49415.0,0.0,0.0,0.0,58265.0,49415.0,0.0,0.0,0.0,0.0,0,0.06297298489791281,Low,High Net Worth,Home Improvement,27313
310000.0,1,1,2,45,0,0,0,0,0,0,313268.0,278821.0,283847.0,290135.0,293350.0,300623.0,10010.0,11500.0,11015.0,11000.0,12000.0,23035.0,0,0.12718882262312167,Low,High Net Worth,Home Improvement,27314
30000.0,1,1,1,37,0,0,0,0,0,0,29104.0,30606.0,30416.0,28165.0,28654.0,29083.0,2000.0,2000.0,2003.0,2000.0,1000.0,402.0,1,0.1759462182637655,Low,Entry,Personal,27315
80000.0,1,2,2,38,0,0,0,0,0,0,73171.0,76815.0,64814.0,66796.0,41622.0,46002.0,5000.0,4000.0,4000.0,2000.0,5000.0,1588.0,0,0.10568046940209527,Low,Mass,Auto,27316
10000.0,1,5,2,44,0,0,0,0,0,0,8958.0,8774.0,9461.0,9457.0,9650.0,7500.0,1147.0,1224.0,1000.0,193.0,150.0,0.0,0,0.12393661655965452,Low,Entry,Personal,27317
70000.0,1,3,3,47,0,0,0,0,0,0,67938.0,64248.0,59258.0,47176.0,46157.0,44981.0,2314.0,2060.0,1800.0,1700.0,1634.0,2000.0,0,0.15625432542563764,Low,Mass,Personal,27318
390000.0,1,1,2,37,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,4792.0,0.0,0.0,0.0,0.0,4792.0,490.0,0,0.14987314248744188,Low,High Net Worth,Home Improvement,27319
340000.0,1,3,1,43,0,0,2,2,0,0,251135.0,268949.0,283400.0,277335.0,282890.0,304280.0,22000.0,20251.0,0.0,10176.0,26000.0,12000.0,0,0.19056867455144358,Low,High Net Worth,Home Improvement,27320
180000.0,1,1,1,41,1,2,2,2,2,0,114952.0,117567.0,119314.0,120882.0,117450.0,120398.0,6000.0,5100.0,5000.0,0.0,5000.0,5000.0,1,0.3875743137970557,Medium,Affluent,Auto,27321
100000.0,1,1,1,31,0,0,0,0,0,0,30505.0,31509.0,32597.0,33520.0,28930.0,30478.0,1509.0,1597.0,1520.0,1500.0,2000.0,26715.0,1,0.09455559128090851,Low,Mass,Auto,27322
360000.0,1,2,2,37,-2,-2,-2,-2,-2,-2,880.0,22311.0,-447.0,-6146.0,13461.0,0.0,22311.0,26.0,0.0,25461.0,0.0,0.0,0,0.1091451595313725,Low,High Net Worth,Home Improvement,27323
50000.0,1,3,2,44,0,0,0,2,0,0,49911.0,50525.0,51463.0,49952.0,19584.0,19080.0,1762.0,4800.0,0.0,837.0,700.0,1000.0,0,0.2132786164009652,Medium,Mass,Personal,27324
360000.0,1,2,2,33,0,0,-1,-1,0,0,60219.0,45680.0,30878.0,66017.0,83049.0,16775.0,22694.0,36063.0,67000.0,36545.0,0.0,0.0,0,0.03373190405908394,Low,High Net Worth,Home Improvement,27325
50000.0,1,2,2,39,0,0,0,0,0,0,26842.0,23540.0,16980.0,16908.0,17327.0,17895.0,2500.0,2010.0,1500.0,1000.0,1000.0,900.0,0,0.10675585370313394,Low,Mass,Personal,27326
150000.0,1,2,1,35,0,0,0,0,0,0,129564.0,125063.0,118843.0,137751.0,141330.0,146389.0,10076.0,10050.0,30000.0,5000.0,6088.0,5150.0,0,0.10313312521615965,Low,Affluent,Auto,27327
20000.0,1,3,1,30,0,0,0,0,-1,0,19131.0,17834.0,18790.0,-27490.0,20001.0,17985.0,1500.0,1400.0,0.0,47700.0,700.0,1000.0,0,0.21488426600368368,Medium,Entry,Personal,27328
150000.0,1,1,1,44,0,0,0,0,0,0,152375.0,122540.0,129558.0,131476.0,133223.0,136004.0,5005.0,10002.0,5018.0,10006.0,7007.0,6000.0,1,0.1199197833697068,Low,Affluent,Auto,27329
50000.0,1,3,1,42,0,0,0,0,0,0,45220.0,46272.0,47330.0,48337.0,49298.0,50510.0,1800.0,1800.0,1800.0,1748.0,1990.0,2500.0,0,0.1763919193030034,Low,Mass,Personal,27330
500000.0,1,2,1,40,-1,-1,0,0,0,-1,1010.0,4682.0,8570.0,12072.0,9832.0,984.0,4682.0,5000.0,5000.0,5000.0,1000.0,600.0,0,0.10693623494881982,Low,High Net Worth,Mortgage,27331
280000.0,1,2,1,39,-2,-2,-2,-2,-2,-2,1525.0,7391.0,5234.0,3316.0,2970.0,3978.0,7430.0,5234.0,3316.0,2970.0,3978.0,3258.0,0,0.08194387018148175,Low,Affluent,Home Improvement,27332
270000.0,1,2,1,49,0,0,0,2,0,0,157713.0,154413.0,166550.0,162244.0,126877.0,129903.0,7100.0,16000.0,7.0,5000.0,5000.0,5000.0,0,0.1502096624850215,Low,Affluent,Home Improvement,27333
110000.0,1,2,2,42,0,0,2,2,0,0,53113.0,57376.0,57876.0,56309.0,58359.0,109312.0,5150.0,2000.0,0.0,2800.0,54000.0,0.0,0,0.28807913965081455,Medium,Mass,Auto,27334
280000.0,1,2,2,31,0,0,0,0,0,0,136798.0,129735.0,118249.0,115422.0,114694.0,113047.0,4528.0,4340.0,3994.0,3968.0,4068.0,3966.0,0,0.052433361727920416,Low,Affluent,Home Improvement,27335
200000.0,1,2,1,33,-1,-1,-1,-1,0,0,2104.0,998.0,846.0,12319.0,19206.0,17034.0,1003.0,848.0,12323.0,8026.0,3083.0,6424.0,0,0.14705835777339266,Low,Affluent,Auto,27336
30000.0,1,2,2,37,2,2,2,0,0,0,25811.0,29066.0,28322.0,29251.0,15525.0,0.0,3700.0,0.0,1800.0,3925.0,0.0,0.0,1,0.676534726251383,High,Entry,Personal,27337
130000.0,1,3,1,44,0,0,0,0,0,0,124716.0,128924.0,131790.0,126031.0,99489.0,94722.0,6789.0,12206.0,6259.0,5105.0,3474.0,6002.0,0,0.10373630896655264,Low,Mass,Auto,27338
440000.0,1,1,2,33,-1,-1,-1,-1,0,-1,2976.0,16911.0,5945.0,17165.0,1176.0,18377.0,16911.0,5945.0,17165.0,0.0,18377.0,1759.0,0,0.06132891621634645,Low,High Net Worth,Home Improvement,27339
170000.0,1,2,1,37,1,2,0,0,0,0,77959.0,76115.0,79274.0,82034.0,85664.0,89272.0,0.0,5000.0,5000.0,5000.0,5000.0,5000.0,0,0.2919125505985289,Medium,Affluent,Auto,27340
50000.0,1,1,2,38,0,0,0,0,0,0,50620.0,47164.0,48004.0,49307.0,19218.0,19465.0,3000.0,3014.0,6047.0,1000.0,2320.0,3000.0,0,0.15352201296081391,Low,Mass,Personal,27341
120000.0,1,3,1,40,-1,-1,0,0,0,0,32161.0,64308.0,65015.0,66571.0,67632.0,57798.0,64308.0,3000.0,4000.0,4000.0,4000.0,4000.0,0,0.08287317324548975,Low,Mass,Auto,27342
500000.0,1,1,2,37,0,0,0,0,0,0,50140.0,45984.0,44584.0,25402.0,21140.0,16072.0,1862.0,1593.0,1538.0,835.0,451.0,553.0,0,0.07360345543232022,Low,High Net Worth,Mortgage,27343
120000.0,1,1,2,31,-1,-1,-1,-1,-1,-2,15665.0,2647.0,10293.0,3600.0,0.0,0.0,2647.0,10363.0,3600.0,0.0,0.0,0.0,0,0.07375962151109916,Low,Mass,Auto,27344
180000.0,1,2,1,33,0,0,0,0,0,0,65226.0,71031.0,74866.0,78534.0,82246.0,84014.0,10000.0,5000.0,5000.0,5000.0,3787.0,4391.0,0,0.05926899976578488,Low,Affluent,Auto,27345
350000.0,1,1,2,33,-2,-2,-2,-2,-2,-2,2394.0,1685.0,563.0,7535.0,0.0,1522.0,1685.0,569.0,7572.0,0.0,1522.0,700.0,1,0.10510650772408062,Low,High Net Worth,Home Improvement,27346
20000.0,1,2,2,30,0,0,-1,0,0,0,7534.0,4704.0,15226.0,16528.0,16128.0,19800.0,2000.0,15300.0,2000.0,0.0,4200.0,0.0,0,0.1121947164659956,Low,Entry,Personal,27347
160000.0,1,2,1,39,0,0,0,0,0,2,14658.0,15666.0,16694.0,17697.0,19023.0,18584.0,1258.0,1286.0,1289.0,1615.0,0.0,1000.0,1,0.2789925888733912,Medium,Affluent,Auto,27348
290000.0,1,1,1,37,-2,-2,-2,-2,-2,-2,-17.0,3465.0,10069.0,4225.0,-4.0,871.0,3482.0,10194.0,4276.0,0.0,875.0,3852.0,0,0.10799290359946352,Low,Affluent,Home Improvement,27349
180000.0,1,2,2,30,-1,-1,-1,2,-1,-1,3229.0,0.0,6709.0,6366.0,1950.0,1931.0,0.0,6709.0,0.0,1950.0,1931.0,16486.0,0,0.19864281703932002,Low,Affluent,Auto,27350
200000.0,1,1,2,32,-1,-1,-1,-2,-2,-2,1125.0,2182.0,0.0,0.0,0.0,0.0,2182.0,0.0,0.0,0.0,0.0,0.0,1,0.15434800503492116,Low,Affluent,Auto,27351
210000.0,1,2,1,39,-1,-1,-1,-1,-1,-1,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,0,0.17935543884355265,Low,Affluent,Auto,27352
70000.0,1,2,2,30,1,-1,0,0,0,0,0.0,11609.0,13411.0,14470.0,18070.0,15000.0,11609.0,2000.0,1400.0,5000.0,300.0,4220.0,0,0.1331562152487371,Low,Mass,Personal,27353
280000.0,1,2,2,38,2,2,2,2,0,0,163675.0,168581.0,170775.0,166749.0,168739.0,166757.0,9000.0,6000.0,5.0,5858.0,5741.0,5608.0,1,0.7218235118482893,Critical,Affluent,Home Improvement,27354
120000.0,1,3,2,31,1,-2,-2,-2,-2,-2,-94.0,-2090.0,-2390.0,-2390.0,-2390.0,-2390.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0.3811628186503712,Medium,Mass,Auto,27355
260000.0,1,1,2,45,-1,-1,-2,-1,0,-1,6062.0,-900.0,-900.0,1905.0,897.0,4641.0,0.0,0.0,2805.0,2.0,4654.0,3661.0,0,0.1516196623847476,Low,Affluent,Home Improvement,27356
340000.0,1,1,2,31,0,0,0,0,0,0,342299.0,339883.0,335659.0,336498.0,321941.0,315006.0,14000.0,13000.0,13000.0,12000.0,12000.0,12000.0,0,0.21956676444197606,Medium,High Net Worth,Home Improvement,27357
260000.0,1,1,2,29,0,0,0,0,0,0,56050.0,52079.0,52083.0,46703.0,47500.0,45030.0,6000.0,6000.0,5000.0,5000.0,4000.0,5000.0,0,0.0362382211926001,Low,Affluent,Home Improvement,27358
140000.0,1,1,2,29,0,0,0,0,0,0,34052.0,34677.0,35065.0,35668.0,36143.0,37064.0,1553.0,1601.0,1564.0,1399.0,2000.0,2000.0,0,0.08964106609186304,Low,Mass,Auto,27359
140000.0,1,2,1,36,1,-1,0,0,0,0,119279.0,6771.0,13380.0,18415.0,20135.0,27390.0,10000.0,10000.0,8000.0,5000.0,22000.0,42000.0,0,0.11097525972823706,Low,Mass,Auto,27360
200000.0,1,2,1,38,1,2,2,2,0,0,185471.0,189921.0,193731.0,189136.0,191335.0,202780.0,9000.0,8300.0,0.0,6800.0,14500.0,0.0,0,0.5495067203277904,High,Affluent,Auto,27361
50000.0,1,2,2,43,0,0,0,0,0,0,29308.0,20491.0,20846.0,20247.0,19551.0,18617.0,2000.0,1340.0,1298.0,827.0,676.0,707.0,1,0.1406522106312641,Low,Mass,Personal,27362
130000.0,1,2,2,27,0,0,0,-2,-2,-2,21920.0,12390.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0,0.11746718451838495,Low,Mass,Auto,27363
130000.0,1,1,2,27,0,0,0,-2,-2,-2,71668.0,47836.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0,0.11919911654564103,Low,Mass,Auto,27364
50000.0,1,2,2,28,0,0,0,2,0,0,26538.0,27592.0,30627.0,28999.0,29607.0,29285.0,1500.0,3500.0,0.0,1051.0,1100.0,1040.0,0,0.22292255800298308,Medium,Mass,Personal,27365
20000.0,1,3,1,28,0,0,0,2,0,0,19794.0,19519.0,20464.0,19756.0,19978.0,11680.0,1304.0,2900.0,0.0,773.0,626.0,8554.0,0,0.2556858746541872,Medium,Entry,Personal,27366
390000.0,1,1,2,28,0,0,0,0,0,0,18891.0,19521.0,28868.0,29661.0,21907.0,8205.0,6000.0,10000.0,2000.0,15000.0,5000.0,2000.0,0,0.03452236154976373,Low,High Net Worth,Home Improvement,27367
50000.0,1,2,2,28,2,2,2,2,2,0,45769.0,47213.0,48162.0,48576.0,43700.0,44853.0,2500.0,2000.0,1523.0,200.0,2000.0,3388.0,0,0.6917283863489049,High,Mass,Personal,27368
30000.0,1,2,2,29,1,2,0,0,0,0,24180.0,23498.0,24532.0,25517.0,25896.0,26282.0,0.0,1715.0,1700.0,1100.0,952.0,958.0,0,0.3699452029734006,Medium,Entry,Personal,27369
240000.0,1,2,1,33,-2,-1,0,0,0,0,15220.0,7549.0,127494.0,102825.0,99867.0,99410.0,7575.0,125335.0,3358.0,2784.0,2833.0,2806.0,0,0.04426573131446438,Low,Affluent,Home Improvement,27370
180000.0,1,1,2,31,-1,-1,-1,-1,-1,-1,6383.0,3166.0,13346.0,4195.0,9934.0,3317.0,3200.0,13500.0,4195.0,10000.0,3500.0,5912.0,0,0.10132742971139613,Low,Affluent,Auto,27371
420000.0,1,1,2,31,-2,-2,-2,-2,-2,-2,7712.0,72910.0,18030.0,11831.0,11562.0,46623.0,35527.0,18442.0,11943.0,11620.0,46856.0,21802.0,0,0.03706144161832256,Low,High Net Worth,Home Improvement,27372
120000.0,1,1,2,33,2,0,0,0,0,0,52053.0,52592.0,53748.0,54858.0,56445.0,58032.0,2000.0,2000.0,2000.0,2500.0,2500.0,2500.0,1,0.687454955912933,High,Mass,Auto,27373
450000.0,1,1,2,34,-1,-1,-1,-1,-1,-1,12712.0,1830.0,1183.0,1745.0,0.0,7519.0,1830.0,1188.0,1745.0,0.0,7519.0,0.0,0,0.08337255862719999,Low,High Net Worth,Mortgage,27374
20000.0,1,1,2,34,0,0,0,-2,-2,-2,19569.0,2700.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.1764496033057742,Low,Entry,Personal,27375
360000.0,1,2,1,35,-2,-2,-2,-2,-2,-2,-9.0,-9.0,-9.0,-9.0,1943.0,2500.0,0.0,0.0,0.0,1952.0,2500.0,0.0,1,0.17607834185068644,Low,High Net Worth,Home Improvement,27376
350000.0,1,2,2,40,0,0,0,0,-1,-1,28194.0,29334.0,30900.0,0.0,223.0,223.0,1500.0,2000.0,0.0,223.0,223.0,223.0,0,0.07682938333267862,Low,High Net Worth,Home Improvement,27377
180000.0,1,3,2,44,0,0,0,0,0,0,172064.0,175287.0,119687.0,131725.0,134122.0,133961.0,8000.0,5018.0,21000.0,6000.0,6000.0,6000.0,0,0.1064724212529533,Low,Affluent,Auto,27378
410000.0,1,2,1,41,0,0,0,0,-1,0,392906.0,400864.0,410877.0,419454.0,1356.0,1362.0,16000.0,17986.0,18545.0,1362.0,6.0,0.0,0,0.171546911637376,Low,High Net Worth,Home Improvement,27379
50000.0,1,3,1,36,0,0,0,0,0,0,44917.0,46230.0,49319.0,50401.0,18919.0,19469.0,2061.0,4150.0,2232.0,750.0,929.0,611.0,0,0.17733522543050892,Low,Mass,Personal,27380
430000.0,1,3,1,36,0,0,0,0,0,0,35488.0,39897.0,48916.0,52021.0,27796.0,29340.0,5000.0,10000.0,4000.0,1500.0,2000.0,2000.0,0,0.037027309409328045,Low,High Net Worth,Home Improvement,27381
200000.0,1,3,3,48,-1,-1,-1,-1,0,0,7331.0,4760.0,3529.0,11711.0,38079.0,0.0,4780.0,3529.0,11726.0,35000.0,0.0,0.0,0,0.08963358223422535,Low,Affluent,Auto,27382
180000.0,1,1,2,35,0,0,0,0,0,0,52160.0,46545.0,43604.0,43571.0,19360.0,20650.0,3022.0,3005.0,3002.0,3004.0,3000.0,0.0,0,0.04209093811331898,Low,Affluent,Auto,27383
200000.0,1,1,1,35,0,0,0,0,-1,0,29675.0,28425.0,20289.0,43432.0,149388.0,136192.0,9000.0,2000.0,31162.0,157142.0,10418.0,69238.0,0,0.056457657640699516,Low,Affluent,Auto,27384
160000.0,1,2,1,35,2,2,2,0,0,0,155327.0,159293.0,154957.0,157788.0,160282.0,100213.0,8000.0,0.0,7300.0,7000.0,4400.0,1200.0,1,0.6962195761653375,High,Affluent,Auto,27385
100000.0,1,2,1,47,0,0,0,0,0,0,72703.0,74147.0,76305.0,77855.0,78961.0,80452.0,2653.0,3352.0,3413.0,3000.0,2919.0,2944.0,0,0.11484560840097181,Low,Mass,Auto,27386
140000.0,1,2,2,44,2,0,0,0,0,0,84371.0,85119.0,86901.0,89583.0,90432.0,92332.0,3046.0,3153.0,4126.0,3231.0,3351.0,3400.0,1,0.6715284390484931,High,Mass,Auto,27387
120000.0,1,2,1,43,-1,-1,-2,-1,-1,-1,3972.0,2809.0,1021.0,2311.0,3868.0,2980.0,2816.0,1021.0,2321.0,3868.0,2980.0,0.0,0,0.14048693405713653,Low,Mass,Auto,27388
360000.0,1,1,2,37,1,-1,-1,-1,-1,-1,-2.0,513.0,1070.0,-10.0,2107.0,627.0,515.0,1075.0,0.0,2117.0,630.0,375.0,0,0.23755634807233278,Medium,High Net Worth,Home Improvement,27389
120000.0,1,1,1,41,0,0,0,0,0,-1,115467.0,54921.0,56542.0,58023.0,17421.0,105771.0,2000.0,2500.0,2800.0,1000.0,109000.0,4200.0,1,0.23846642478652855,Medium,Mass,Auto,27390
310000.0,1,1,1,37,-1,-1,-1,-1,-1,-1,46916.0,5545.0,17152.0,6540.0,6834.0,6890.0,5545.0,17248.0,6559.0,10000.0,6890.0,5593.0,0,0.04875636971820682,Low,High Net Worth,Home Improvement,27391
180000.0,1,1,1,44,-2,-2,-2,-2,-2,-2,14787.0,12222.0,16564.0,15047.0,17884.0,13630.0,12898.0,17266.0,15053.0,17884.0,13630.0,15463.0,0,0.047394125189676846,Low,Affluent,Auto,27392
160000.0,1,2,1,46,0,0,0,0,0,0,116988.0,114956.0,114531.0,106467.0,106967.0,109245.0,4200.0,5555.0,4000.0,4000.0,4000.0,4200.0,0,0.08507475014418787,Low,Affluent,Auto,27393
50000.0,1,2,1,48,2,0,0,0,0,0,79262.0,40931.0,40892.0,41612.0,18825.0,18019.0,3278.0,1880.0,1650.0,10000.0,1000.0,700.0,1,0.6730858364857177,High,Mass,Personal,27394
300000.0,1,2,1,40,0,0,0,0,0,0,25492.0,28048.0,30582.0,33059.0,35498.0,39902.0,3000.0,3000.0,3000.0,3000.0,5000.0,5000.0,0,0.053647992754320285,Low,High Net Worth,Home Improvement,27395
500000.0,1,3,1,43,0,0,0,0,0,0,57313.0,54997.0,44226.0,40712.0,37311.0,27068.0,4060.0,5014.0,5005.0,4000.0,5000.0,0.0,0,0.043464118541786896,Low,High Net Worth,Mortgage,27396
230000.0,1,2,1,39,1,-1,2,0,0,-1,-430.0,16659.0,1982.0,1982.0,991.0,5400.0,18675.0,0.0,991.0,0.0,5400.0,0.0,0,0.18407959712923572,Low,Affluent,Home Improvement,27397
300000.0,1,3,1,45,-1,-1,-1,2,-1,0,836.0,390.0,780.0,390.0,780.0,780.0,390.0,780.0,0.0,780.0,0.0,0.0,0,0.2719311334651714,Medium,High Net Worth,Home Improvement,27398
180000.0,1,2,2,41,-2,-2,-2,-2,-2,-2,0.0,900.0,910.0,0.0,0.0,0.0,900.0,910.0,0.0,0.0,0.0,0.0,0,0.1724212975589069,Low,Affluent,Auto,27399
280000.0,1,2,1,45,-1,-1,-1,-1,-1,-1,1207.0,1207.0,1207.0,1207.0,1207.0,1207.0,1207.0,1207.0,1207.0,1207.0,1207.0,1207.0,0,0.1646349632010969,Low,Affluent,Home Improvement,27400
